account length,location code,user id,credit card info save,push status,add to wishlist,desktop sessions,app sessions,desktop transactions,total product detail views,session duration,promotion clicks,avg order value,sale product views,discount rate per visited products,product detail view per app session,app transactions,add to cart per session,customer service calls,churn
91,415,3779829,no,yes,20,146,25,24,98,277,104,1377,100,62,62,3,167,1,0
178,408,3484660,yes,no,0,125,21,12,134,141,78,2682,113,1207,114,2,308,2,1
123,415,4105199,no,no,0,209,36,20,49,237,117,2392,98,1076,98,11,265,1,0
170,415,3976542,no,no,0,286,49,14,44,168,144,260,97,117,87,4,235,1,1
135,415,3334492,no,no,0,191,32,14,44,161,109,2319,100,1044,84,2,227,1,0
85,408,4059573,no,no,0,144,25,22,88,265,105,1854,94,834,99,3,267,1,0
134,415,3597255,no,yes,50,209,36,11,130,133,104,1367,107,615,111,4,3,2,0
148,415,4195501,no,yes,36,78,13,18,141,207,60,2557,115,1151,109,2,294,1,0
93,415,4044809,no,no,0,271,46,20,101,237,133,1454,103,654,84,6,227,1,1
138,415,3446334,no,no,0,241,41,12,104,145,92,1257,98,566,116,1,313,0,0
159,510,4001899,no,no,0,115,20,16,98,193,101,259,108,1166,122,5,329,0,0
103,415,3465053,no,yes,34,139,24,12,80,142,108,1838,77,827,118,7,319,1,0
150,408,3982148,no,yes,27,210,36,13,112,155,80,2515,111,1132,72,6,194,0,0
37,408,3477675,no,no,0,135,23,21,98,248,130,2362,113,1063,147,2,397,3,0
33,415,4118956,yes,no,0,164,28,13,99,153,102,1238,104,557,64,4,173,0,0
55,415,3903761,no,no,0,246,42,16,130,193,54,1417,83,638,91,4,246,1,0
134,408,3773876,no,yes,32,80,14,17,94,200,124,1708,117,769,166,3,448,0,0
107,408,3452476,no,no,0,91,15,18,90,208,109,1694,96,762,56,5,151,2,0
80,408,3377879,no,yes,36,190,32,22,115,257,78,2149,145,967,38,4,103,1,0
78,408,3617283,no,no,0,109,18,18,108,210,126,2226,117,1002,79,5,213,1,1
85,408,3724868,no,yes,17,90,15,20,88,233,75,1657,116,746,93,7,251,4,1
61,415,3468863,no,yes,15,252,43,16,106,188,69,2596,137,1168,10,3,27,2,0
97,415,3905267,no,yes,32,183,31,23,94,269,120,2035,38,916,67,4,181,5,0
136,408,3921547,yes,no,0,183,31,12,103,142,113,2004,122,902,104,9,281,2,0
135,408,3408177,no,no,0,155,26,12,100,136,84,1846,82,831,38,9,103,3,0
87,415,3834802,no,yes,19,166,28,16,122,187,89,2497,78,1124,0,0,0,1,0
165,510,3788567,no,no,0,209,36,23,67,274,89,1502,88,676,128,1,346,0,0
148,415,4067844,no,no,0,279,47,17,104,202,87,2808,99,1264,79,2,213,2,1
99,415,4029173,no,no,0,174,30,8,102,99,118,2116,126,952,77,2,208,2,0
123,415,3523440,no,no,0,176,30,16,78,185,96,1569,92,706,91,2,246,2,0
127,415,3631413,yes,no,0,257,44,19,87,222,101,1567,122,705,13,3,351,1,0
151,415,3948861,no,no,0,170,29,16,89,188,83,1195,100,538,43,3,116,0,0
185,408,3584036,no,no,0,140,24,21,92,250,115,1581,79,711,108,4,292,1,0
65,415,3924680,no,yes,34,209,36,12,119,142,106,2146,87,966,125,4,338,4,0
58,510,3542762,no,no,0,210,36,21,126,249,108,1586,88,714,144,2,389,4,0
104,415,3715811,no,no,0,114,19,13,87,159,98,1877,87,845,105,6,284,2,0
44,415,3872014,no,no,0,203,34,14,89,163,96,2681,151,1206,83,3,224,0,0
58,408,4116598,no,no,0,174,30,23,112,266,122,1824,87,821,0,0,0,4,0
108,415,3559356,no,no,0,211,36,14,117,164,103,2014,68,906,94,5,254,0,0
132,510,4064720,no,no,0,122,21,22,88,253,124,1957,120,881,107,4,289,1,0
80,415,3567239,no,no,0,128,22,15,67,182,112,1973,63,888,159,2,429,2,0
162,415,3288747,no,no,0,135,23,21,98,242,107,2469,96,1111,102,2,275,2,0
110,510,3889464,no,no,0,99,17,23,62,275,86,2121,94,954,167,3,451,2,0
96,415,4062866,no,no,0,277,47,21,105,247,94,2544,107,1145,103,3,278,1,1
168,408,3335729,no,no,0,163,28,20,134,240,87,164,147,738,116,2,313,2,1
72,510,3911499,no,no,0,287,49,20,116,235,126,2921,114,1314,5,3,135,4,1
125,408,3868690,no,yes,23,121,20,19,104,228,115,1585,100,713,102,3,275,1,0
170,510,3912231,no,no,0,184,31,17,106,205,70,2243,133,1009,98,3,265,2,0
71,510,3322275,no,no,0,185,31,20,84,233,129,1911,82,86,149,4,402,3,0
124,415,3404028,no,no,0,161,27,12,109,144,152,1204,97,542,129,12,348,1,0
68,415,3633486,no,no,0,208,35,21,68,252,123,1916,100,862,109,6,294,2,0
97,415,4183181,no,no,0,209,36,0,134,0,0,1754,94,789,118,6,319,1,0
98,510,3513316,yes,no,0,158,27,26,71,307,66,1442,93,649,21,4,57,1,0
24,408,3693626,no,no,0,149,25,11,73,131,81,2386,69,1074,86,3,232,2,1
136,510,3532763,no,no,0,205,35,18,63,209,95,224,119,1008,98,2,265,0,0
44,408,3587165,no,no,0,289,49,15,86,176,87,2154,106,969,95,2,257,0,1
96,415,3533223,no,yes,40,109,18,18,90,206,154,1263,118,568,134,4,362,0,0
31,415,3389044,no,no,0,98,17,22,129,260,78,887,100,399,7,5,189,1,0
72,415,3417296,no,no,0,167,28,22,102,261,103,2627,85,1182,133,5,359,0,0
24,415,3984431,no,no,0,156,27,8,104,90,101,2051,116,923,73,5,197,1,0
112,415,4085601,no,yes,31,225,38,22,89,257,117,2497,87,1124,115,1,311,4,0
117,415,3285188,yes,no,0,287,49,22,118,260,84,1532,86,689,10,3,27,1,1
137,415,3294474,no,yes,19,175,30,21,96,241,146,2114,109,951,78,2,211,0,0
136,408,3574573,no,no,0,102,17,19,75,220,97,737,92,332,98,5,265,0,0
95,415,3417112,no,no,0,158,27,22,103,260,90,230,117,1035,14,2,378,0,0
82,415,4003147,no,yes,19,147,25,21,73,246,65,199,114,896,41,4,111,1,0
145,415,3781936,no,no,0,246,42,24,116,287,91,2407,115,1083,9,13,243,1,1
56,415,3471640,yes,no,0,178,30,18,114,216,110,2367,67,1065,105,5,284,1,0
155,408,3749531,yes,no,0,251,43,13,146,153,105,1481,104,666,10,5,27,2,0
133,408,3804374,no,no,0,118,20,17,100,199,105,2441,119,1098,118,4,319,0,1
53,415,3809409,no,no,0,120,20,16,113,190,84,2562,108,1153,129,7,348,2,0
123,415,3871116,no,no,0,242,41,19,87,226,101,2686,121,1209,82,3,221,5,1
136,415,4007509,no,no,0,163,28,21,83,249,119,2497,90,1124,98,4,265,7,0
57,415,4036225,no,no,0,161,27,18,113,208,134,2081,81,936,84,4,227,3,0
62,408,3828274,no,no,0,129,22,14,111,170,104,1936,97,871,103,5,278,1,0
112,415,3545764,no,no,0,82,14,23,94,268,112,1408,75,634,86,18,232,1,0
55,415,3876912,no,yes,20,208,35,17,91,200,113,2165,110,974,73,1,197,1,0
95,408,3843413,no,no,0,129,22,18,115,216,88,2553,96,1149,63,2,17,6,1
125,415,3673950,no,no,0,233,40,18,65,210,93,2106,109,948,91,4,246,1,0
1,415,3964254,no,no,0,182,31,11,106,135,106,1523,75,685,10,3,27,5,1
98,415,3333010,no,yes,36,168,29,14,81,163,125,1727,120,777,8,2,216,6,1
105,415,3931891,no,no,0,252,43,15,88,175,103,1844,112,83,54,5,146,1,0
113,415,3369053,no,yes,30,184,31,16,102,183,123,235,52,1058,116,7,313,0,0
99,408,3533372,no,no,0,256,44,18,44,215,105,2337,75,1052,79,1,213,3,1
103,415,3868943,no,no,0,180,31,8,134,98,85,1817,134,818,84,3,227,1,0
177,408,3769716,no,no,0,228,39,14,81,162,97,217,106,976,8,5,216,1,0
149,415,3708676,no,yes,20,148,25,24,132,277,94,1499,110,675,102,6,275,0,0
160,415,3602329,no,no,0,235,40,23,136,271,134,2193,101,987,139,2,375,1,1
116,408,3601320,no,no,0,111,19,18,54,213,82,1862,116,838,79,2,213,2,0
90,415,3298638,no,yes,22,125,21,20,94,232,90,2222,108,10,64,12,173,1,0
148,415,3851118,yes,no,0,234,40,16,81,188,71,1223,97,55,96,2,259,0,1
147,415,4088269,no,yes,35,197,34,12,134,141,99,2121,90,954,101,4,273,2,1
95,510,3912334,no,no,0,58,10,17,96,202,126,2105,97,947,104,5,281,0,0
201,510,3738900,no,no,0,213,36,19,72,225,90,1951,99,878,7,6,189,1,0
80,415,3823512,no,no,0,152,26,11,89,132,78,2353,131,1059,118,4,319,0,0
122,415,4204089,yes,no,0,146,25,19,117,219,93,236,97,1062,115,5,311,1,0
132,408,4068465,no,no,0,195,33,13,100,149,95,2245,117,101,67,2,181,0,0
83,510,3866114,no,no,0,209,36,18,71,215,92,2479,108,1116,13,5,351,1,0
99,408,4139328,no,no,0,136,23,18,107,208,103,209,95,94,88,3,238,7,1
84,415,3357144,no,no,0,226,38,23,86,276,105,2014,108,906,143,3,386,3,1
46,415,4145177,no,no,0,122,21,14,67,167,62,1948,98,877,97,6,262,1,0
87,510,3505993,no,no,0,153,26,19,106,225,117,2734,152,123,89,5,24,2,0
150,415,3701465,no,no,0,214,36,16,117,192,89,2426,99,1092,79,4,213,1,0
73,408,3852370,no,no,0,195,33,14,112,167,85,1003,61,451,108,6,292,1,0
7,415,3589146,no,no,0,207,35,24,87,281,83,1585,77,713,11,5,297,3,0
89,415,3578515,no,yes,12,188,32,13,105,151,107,2019,132,909,105,3,284,2,0
131,408,4068995,yes,no,0,122,21,10,83,119,94,1479,95,666,137,3,37,3,1
105,415,3443145,no,no,0,259,44,15,96,175,97,2224,36,1001,12,5,324,3,0
108,408,3419890,yes,no,0,115,20,18,114,211,70,1361,85,612,138,3,373,2,1
47,415,3654387,no,yes,28,173,29,12,109,138,94,2038,109,917,83,6,224,1,0
101,415,3753341,yes,no,0,156,27,11,116,130,114,2073,109,933,73,5,197,1,0
182,415,4183096,no,yes,24,128,22,12,104,143,127,191,98,859,116,3,313,1,0
161,408,3783879,no,no,0,197,33,14,73,170,79,1943,79,874,125,3,338,1,0
128,408,3441362,no,no,0,228,39,26,130,303,71,1915,82,862,55,7,149,1,1
69,415,4193937,no,yes,31,195,33,16,63,192,90,153,129,689,132,2,356,2,0
113,408,3484961,no,yes,34,45,8,11,63,134,82,1684,118,758,133,3,359,1,0
87,408,3291410,no,yes,30,263,45,18,114,216,130,1548,88,697,78,2,211,0,0
71,415,3329896,no,no,0,211,36,21,70,253,122,2258,104,1016,123,3,332,0,0
76,415,4078575,no,no,0,204,35,19,69,225,110,2403,85,1081,96,5,259,1,0
87,510,3872799,no,no,0,223,38,11,109,128,86,2893,83,1302,145,4,392,3,0
117,408,3739108,no,no,0,119,20,16,82,188,108,1893,97,852,115,3,311,1,0
177,415,3453947,no,no,0,266,45,19,91,225,79,2247,58,1011,89,8,24,3,1
95,415,3567511,no,no,0,134,23,13,104,152,95,2365,80,1064,94,3,254,1,0
76,415,3434516,no,no,0,171,29,22,78,257,83,916,92,412,162,3,437,1,0
66,415,4086305,no,no,0,171,29,22,103,254,77,1973,138,888,105,2,284,2,0
110,415,3387305,no,no,0,179,30,12,124,147,141,2171,102,977,99,7,267,1,0
204,510,4013077,no,no,0,205,35,13,145,155,95,1914,77,861,141,5,381,3,0
32,415,4016977,no,yes,31,233,40,16,97,184,111,2068,111,931,13,2,351,0,0
133,408,3851464,no,yes,39,240,41,22,107,254,77,1287,85,579,67,3,181,5,0
185,408,4175034,no,no,0,56,9,25,97,289,83,1112,110,5,121,3,327,2,0
103,415,4207066,no,yes,37,154,26,21,78,242,108,2447,110,1101,106,3,286,1,0
91,510,3948256,no,no,0,110,19,16,100,190,104,2067,85,93,111,3,3,1,0
131,415,3625044,no,no,0,196,33,16,89,186,87,250,132,1125,52,6,14,2,0
153,510,3502075,no,no,0,167,28,12,127,144,121,2107,130,948,118,4,319,0,0
132,415,3435372,no,yes,25,113,19,23,96,270,107,2291,87,1031,71,7,192,2,0
148,510,3779520,no,no,0,203,35,13,92,151,125,2455,131,1105,146,9,394,1,0
141,408,3916773,no,no,0,243,41,20,90,234,80,2115,104,952,6,3,162,5,0
105,415,4034442,no,no,0,157,27,12,102,140,134,2274,111,1023,122,2,329,2,0
169,408,3795885,no,no,0,267,45,13,105,158,88,2877,111,1295,138,3,373,3,1
127,415,3991021,no,yes,23,182,31,18,80,216,85,1569,82,706,98,4,265,1,0
57,415,3424004,no,no,0,86,15,16,92,194,127,2315,93,1042,101,2,273,0,0
123,415,3827659,no,yes,33,147,25,10,87,115,59,2204,99,992,29,7,78,0,0
103,510,3421004,no,yes,35,111,19,18,101,208,81,874,77,393,139,2,375,4,1
101,415,3985851,no,no,0,119,20,17,89,200,97,533,61,24,115,5,311,1,0
123,415,3964869,no,yes,22,198,34,7,105,80,86,1208,82,544,156,12,421,2,0
78,510,4228333,no,yes,32,210,36,16,116,192,83,2461,92,1107,108,4,292,6,0
101,415,3679127,no,yes,28,220,37,24,96,286,72,203,111,914,94,6,254,4,0
129,415,4203028,no,no,0,150,26,20,98,232,101,2612,123,1175,125,6,338,1,0
67,415,3576348,no,yes,34,162,27,18,114,208,115,2057,114,926,92,4,248,0,0
37,415,3861131,no,no,0,191,33,14,116,167,99,2165,112,974,14,5,378,3,0
64,415,3498391,yes,no,0,147,25,13,83,148,91,2386,69,1074,125,3,338,3,0
173,510,4211484,no,no,0,109,19,9,103,101,111,1673,106,753,78,7,211,1,0
135,510,4142663,no,no,0,144,25,21,115,250,68,2114,82,951,136,3,367,1,0
75,415,3276989,no,yes,42,249,42,15,93,171,108,1045,91,47,112,8,302,1,0
88,415,4055513,no,no,0,86,15,19,112,222,70,1906,75,858,116,3,313,4,1
112,415,3459168,no,no,0,215,37,18,112,210,104,1644,97,74,94,5,254,3,0
113,408,4175146,no,no,0,159,27,21,137,243,109,2478,97,1115,65,4,176,0,0
121,510,3392792,no,yes,28,110,19,12,94,142,76,2373,87,1068,64,3,173,2,0
70,415,3458397,no,no,0,153,26,16,145,184,102,1518,75,683,105,2,284,1,0
90,415,3446404,no,no,0,146,25,17,103,197,137,2945,83,1325,105,4,284,0,0
39,408,4179455,no,no,0,93,16,17,83,200,114,2062,104,928,65,4,176,0,0
142,408,3431009,no,no,0,217,37,16,134,188,106,1381,108,621,83,2,224,0,0
176,408,3653493,no,no,0,202,34,13,101,155,78,1644,79,74,9,2,243,1,0
105,408,3767043,no,no,0,146,25,19,81,225,80,2301,117,1035,85,2,23,1,0
57,415,3485728,no,no,0,273,46,19,74,225,85,1782,104,802,105,3,284,2,1
110,510,3575784,no,no,0,19,3,22,92,258,81,1096,74,493,148,4,4,1,0
88,415,4179844,no,no,0,173,29,16,81,193,90,896,107,403,128,5,346,2,0
95,408,3337225,no,no,0,190,32,13,119,157,70,1815,120,817,14,6,378,0,0
147,415,3824943,no,no,0,131,22,18,83,208,144,2046,72,921,156,3,421,3,0
101,415,3454589,no,no,0,158,27,16,92,188,117,2197,125,989,135,4,365,4,1
115,415,4046337,no,no,0,167,28,20,111,236,98,2056,92,925,156,2,421,1,0
103,415,4121470,no,no,0,129,22,17,103,203,89,233,126,1049,129,2,348,2,0
82,415,3949220,no,no,0,199,34,16,112,193,120,2544,117,1145,7,10,189,0,0
141,415,3645362,no,no,0,185,31,20,126,233,98,1522,106,685,91,7,246,0,0
149,408,3729852,no,no,0,175,30,17,80,197,127,1882,102,847,97,2,262,2,0
131,510,3949984,no,no,0,263,45,13,123,152,74,2185,101,983,107,2,289,2,0
119,510,4021668,no,no,0,94,16,22,108,264,100,2037,79,917,73,3,197,1,0
112,510,3395659,no,no,0,189,32,19,83,219,89,168,116,756,71,8,192,3,0
116,510,3417279,no,yes,35,118,20,14,103,167,106,2057,102,926,118,2,319,2,0
94,415,3713236,no,no,0,212,36,16,98,189,89,3522,95,1585,84,5,227,3,0
90,408,3435679,no,no,0,222,38,16,93,187,103,2823,124,127,124,6,335,2,0
114,415,3474626,no,yes,31,223,38,15,98,181,105,1513,101,681,13,4,351,0,0
63,408,3448498,no,yes,25,190,32,10,137,117,76,1415,110,637,122,2,329,1,0
130,408,3493005,no,no,0,272,46,20,129,237,128,2101,91,945,87,2,235,4,1
122,408,3713498,no,yes,29,195,33,23,83,268,93,168,95,756,84,6,227,3,0
166,510,3674853,no,no,0,200,34,18,93,214,99,1968,110,886,72,5,194,3,0
62,415,4223454,no,no,0,100,17,15,98,174,95,218,122,981,101,4,273,0,0
78,415,4038915,no,yes,21,161,27,19,85,223,79,124,92,558,95,1,257,2,0
148,415,3712418,no,yes,26,159,27,14,91,161,127,2183,88,982,99,3,267,1,0
154,510,4112977,no,no,0,155,26,18,122,214,71,178,105,801,12,2,324,3,1
110,408,3898163,no,yes,34,192,33,11,114,129,114,1363,102,613,63,12,17,1,0
75,415,4174456,no,no,0,305,52,16,106,188,115,2354,116,1059,85,5,23,0,1
84,408,3511894,no,yes,38,193,33,13,106,154,106,2604,87,1172,74,5,2,2,0
113,510,3866408,no,no,0,73,12,17,88,204,112,1179,118,531,66,3,178,1,0
181,510,3709592,no,yes,40,105,18,29,61,341,79,1657,97,746,63,3,17,2,0
51,415,3979251,no,no,0,181,31,11,88,135,102,1707,97,768,10,3,27,2,0
102,408,3956913,no,yes,29,215,37,27,86,314,109,2802,110,1261,143,2,386,0,0
107,408,3323804,no,no,0,87,15,9,95,108,85,2043,87,919,132,3,356,1,0
88,510,4211326,no,no,0,132,22,15,99,175,128,1842,83,829,79,2,213,5,1
82,415,4158200,no,no,0,135,23,20,102,237,122,1183,91,532,175,4,473,0,0
204,415,3719414,no,no,0,174,30,22,85,254,95,1764,96,794,59,3,159,6,0
130,510,3473895,no,no,0,204,35,16,63,192,93,1325,125,596,121,4,327,3,0
174,510,3425854,no,no,0,236,40,12,108,142,143,3167,131,1425,125,5,338,0,0
129,415,3797192,no,no,0,157,27,22,113,257,97,1855,126,835,121,2,327,2,0
190,415,3945753,yes,no,0,112,19,19,55,223,124,2432,81,1094,10,7,27,3,0
54,510,3906932,yes,no,0,236,40,13,91,153,130,1603,98,721,112,8,302,3,0
78,408,3943171,no,no,0,164,28,24,88,283,93,2621,108,1179,86,9,232,0,0
100,415,3945202,no,yes,29,214,36,15,127,176,82,2072,100,932,89,3,24,1,0
70,510,3483777,no,yes,30,143,24,14,72,170,92,1279,68,576,94,4,254,3,0
111,510,4073949,no,no,0,78,13,17,119,198,94,2485,94,1118,121,4,327,1,0
117,408,3634779,no,no,0,97,17,19,98,228,131,240,111,108,106,3,286,1,0
68,415,3402239,no,no,0,94,16,13,93,148,80,2135,85,961,101,2,273,0,0
27,510,3593423,no,no,0,226,38,23,95,274,109,2427,119,1092,82,3,221,2,1
91,415,3829297,no,no,0,134,23,14,61,159,96,1896,92,853,105,2,284,1,0
181,415,3309294,no,yes,27,190,32,21,93,249,127,2157,82,971,106,4,286,1,0
118,415,3628763,no,yes,36,295,50,14,106,166,115,1892,63,851,98,5,265,3,0
112,415,4034816,no,no,0,185,32,16,114,191,119,144,78,648,10,11,27,2,0
93,415,3712155,no,no,0,180,31,16,121,192,131,1655,125,745,12,4,324,0,0
102,408,3341339,no,no,0,158,27,18,94,208,100,1904,120,857,101,10,273,0,0
93,415,3417412,no,no,0,173,29,16,131,190,108,290,66,1305,104,2,281,0,0
107,415,3754770,no,yes,32,134,23,18,101,212,145,1676,138,754,82,5,221,1,0
100,415,4067643,no,yes,32,125,21,20,123,231,101,192,106,864,126,9,34,3,0
115,415,4158164,no,no,0,196,33,19,111,227,108,3132,113,1409,132,1,356,2,0
63,510,3543545,no,yes,13,214,36,15,61,181,88,174,68,783,103,2,278,0,0
57,415,3773139,no,no,0,221,38,20,101,237,65,2523,137,1135,95,1,257,0,0
119,408,4187478,no,yes,26,132,22,15,100,173,121,2035,108,916,116,5,313,1,0
73,408,3856952,no,no,0,158,27,17,92,198,87,3649,106,1642,91,4,246,1,0
98,408,3818593,no,yes,30,110,19,16,71,182,108,1838,88,827,11,8,297,2,0
139,415,3659371,yes,no,0,162,27,16,121,193,137,1683,96,757,112,13,302,0,0
31,408,4017335,no,yes,28,172,29,20,116,241,125,2455,80,1105,106,7,286,1,0
129,510,3645126,no,yes,32,211,36,13,99,155,89,2348,96,1057,114,5,308,1,0
115,415,3857157,no,no,0,139,24,16,89,192,95,151,75,68,93,3,251,7,1
108,415,3854766,no,no,0,292,50,19,99,221,93,2292,110,1031,14,9,378,2,1
139,408,3901760,no,no,0,139,24,11,110,133,93,272,120,1224,121,1,327,0,0
102,408,3658831,no,no,0,235,40,17,125,199,99,1632,88,734,10,1,27,4,0
149,408,3534002,no,no,0,188,32,17,83,201,81,2642,79,1189,88,1,238,1,0
113,415,3675923,no,no,0,160,27,18,143,210,93,1751,86,788,131,7,354,2,0
131,408,3939548,no,yes,33,177,30,16,100,194,85,2534,124,114,52,5,14,1,0
83,408,3622356,no,no,0,118,20,14,101,160,92,2353,150,1059,114,10,308,0,0
96,415,3652341,no,yes,21,248,42,22,95,256,150,1586,72,714,108,6,292,2,0
98,408,3888797,no,no,0,170,29,12,77,138,155,1426,105,642,85,7,23,1,0
3,415,4004713,no,no,0,185,31,17,120,204,129,1705,89,767,141,3,381,3,0
77,408,4203042,no,yes,17,205,35,17,84,201,102,2197,97,989,113,5,305,0,0
75,408,3964171,no,yes,24,226,38,15,119,182,108,2709,106,1219,94,2,254,3,0
40,510,3898417,no,no,0,170,29,12,115,141,123,253,115,1139,105,3,284,4,1
108,415,3394068,no,no,0,239,41,19,102,223,127,2514,104,1131,106,6,286,0,0
100,415,3414873,no,no,0,113,19,17,96,198,89,2845,93,128,117,2,316,4,1
16,415,3362322,no,no,0,162,28,20,100,230,138,1488,78,67,102,11,275,3,0
115,510,4021607,no,yes,16,133,23,16,110,186,111,1615,113,727,56,4,151,2,0
108,510,3793037,no,yes,25,171,29,9,88,110,113,1657,99,746,87,1,235,3,0
107,510,3821399,no,no,0,190,32,13,76,156,65,244,91,1098,83,3,224,5,0
161,415,3945489,no,no,0,322,55,20,100,230,135,2415,104,1087,78,5,211,2,1
147,415,3876065,no,no,0,124,21,27,74,321,78,1572,126,707,104,4,281,2,0
107,415,3276087,no,no,0,147,25,10,94,114,111,1145,97,515,114,5,308,3,0
120,510,3418667,no,no,0,193,33,18,123,206,105,2832,93,1274,108,3,292,1,0
107,408,3389612,no,yes,36,96,16,15,83,180,91,1663,121,748,103,2,278,1,0
58,510,3641134,no,no,0,132,22,14,96,168,107,2059,106,927,147,5,397,3,0
91,408,4134811,no,no,0,147,25,15,121,175,87,1363,80,613,133,3,359,2,0
13,415,3544333,no,no,0,143,24,20,139,240,88,2217,123,998,71,5,192,2,0
104,408,3822026,no,no,0,280,48,15,127,179,79,1506,77,678,152,6,41,5,0
93,415,3683287,no,yes,31,237,40,18,85,213,100,1927,87,867,107,4,289,1,0
95,510,3678298,no,no,0,184,31,15,95,182,101,1434,113,645,128,4,346,2,0
104,415,3911783,no,no,0,109,19,16,141,187,140,2166,100,975,10,4,27,3,0
35,408,3938762,no,no,0,138,23,13,115,158,82,2157,118,971,103,2,278,5,1
62,415,3851423,no,no,0,187,32,18,94,208,92,195,98,878,88,4,238,3,0
143,510,4067670,no,no,0,155,26,25,112,291,92,2284,91,1028,139,5,375,1,0
62,415,3395423,no,no,0,245,42,10,91,123,130,2284,102,1028,85,4,23,4,0
60,415,3668939,yes,no,0,206,35,24,97,277,117,202,139,909,11,2,297,0,1
41,510,3532391,no,no,0,207,35,18,138,214,83,193,105,869,119,4,321,1,0
34,415,3724203,no,yes,14,152,26,21,100,249,126,1998,120,899,107,5,289,2,0
56,408,3855688,no,no,0,222,38,24,112,278,122,2881,85,1296,71,5,192,0,1
183,415,3977453,no,no,0,190,32,21,100,247,78,3042,107,1369,95,4,257,1,0
94,415,3669015,no,no,0,221,38,13,111,156,67,1879,89,846,105,4,284,2,0
73,415,3561654,no,yes,47,174,30,17,117,204,114,1746,94,786,63,3,17,2,0
123,408,3373932,no,no,0,115,20,13,94,150,104,2686,119,1209,96,4,259,2,0
64,408,3501126,no,no,0,114,19,16,97,192,97,2149,89,967,104,1,281,3,0
127,415,4163649,yes,no,0,143,24,15,60,180,159,1718,122,773,62,4,167,4,1
33,415,3491726,no,no,0,184,31,17,111,204,110,2374,100,1068,93,5,251,3,0
27,415,4051589,no,no,0,227,39,21,67,248,115,614,109,276,78,6,211,1,0
123,408,3667560,no,no,0,224,38,18,99,211,80,2319,75,1044,21,5,57,0,0
148,510,3339643,no,no,0,216,37,16,95,186,105,300,143,135,10,5,27,2,0
81,415,3556422,no,no,0,130,22,20,121,230,105,1405,123,632,133,3,359,0,0
122,510,3295400,no,yes,30,230,39,24,108,288,76,1771,85,797,69,3,186,2,0
52,415,3836356,no,no,0,204,35,23,97,273,128,1796,118,808,11,5,297,1,0
91,408,3777276,no,yes,44,217,37,15,101,173,98,2421,95,1089,91,3,246,1,0
54,415,3371586,no,no,0,248,42,19,85,225,93,2443,132,1099,102,2,275,2,1
152,510,3369273,no,no,0,228,39,12,93,136,106,1973,107,888,9,2,243,1,0
201,415,4155476,no,no,0,226,38,25,110,299,86,2513,81,1131,112,4,302,1,1
78,415,3322650,no,no,0,104,18,10,115,118,102,201,94,905,12,3,324,4,1
67,415,4188257,no,no,0,116,20,21,70,252,143,2089,91,94,75,6,203,0,0
100,408,4073121,no,no,0,219,37,13,125,148,102,2778,97,125,97,6,262,1,0
41,510,3812413,no,no,0,224,38,21,67,245,74,2238,156,1007,123,5,332,3,0
133,415,3781144,no,no,0,144,24,16,71,184,131,2755,132,124,129,4,348,3,0
36,408,3595091,no,yes,43,30,5,11,123,129,117,3259,105,1467,86,6,232,2,0
51,510,3786986,no,yes,28,277,47,17,121,204,99,2462,88,1108,83,3,224,0,0
122,415,3866580,no,no,0,141,24,12,128,146,70,123,75,554,81,4,219,0,0
84,408,4199713,no,yes,41,154,26,12,102,141,117,2177,101,98,128,5,346,1,0
91,415,3826153,no,no,0,191,32,17,128,206,103,1307,63,588,138,5,373,0,0
110,408,3321690,no,no,0,193,33,15,102,179,118,2146,74,966,94,4,254,1,0
91,408,3489383,yes,no,0,152,26,9,115,104,116,1563,86,703,122,4,329,1,0
121,408,4203857,no,no,0,216,37,16,74,193,98,144,103,648,101,4,273,5,0
109,415,4052653,no,no,0,180,31,19,100,229,103,1394,105,627,78,8,211,3,0
95,510,4179278,no,no,0,157,27,17,116,198,77,1282,111,577,84,4,227,2,0
72,415,3525663,no,no,0,197,33,13,88,159,129,2693,118,1212,68,3,184,0,0
73,415,3708786,no,no,0,240,41,14,130,163,83,2319,136,1044,119,3,321,0,0
108,415,4156333,no,no,0,193,33,13,126,155,85,1748,98,787,94,6,254,3,0
58,408,3916558,no,yes,39,212,36,23,40,274,76,2105,139,947,54,4,146,1,0
148,415,3964234,yes,no,0,219,37,13,111,156,133,2774,62,1248,82,5,221,1,0
76,510,3456961,yes,no,0,247,42,18,110,206,63,2084,123,938,132,5,356,0,1
103,415,3465992,no,no,0,175,30,13,151,148,56,1682,109,757,158,3,427,6,1
87,415,4023908,no,no,0,240,41,11,83,134,106,1891,84,851,93,2,251,0,1
35,510,3502340,no,yes,37,181,31,15,76,178,98,228,136,1026,5,3,135,2,0
88,415,4102015,no,no,0,114,19,14,67,165,127,1415,142,637,108,3,292,1,0
67,415,3803311,no,yes,41,175,30,14,86,161,93,1553,108,699,134,1,362,0,0
77,510,3997029,no,yes,29,211,36,19,89,224,97,1484,106,668,97,9,262,2,0
124,510,3373868,no,no,0,169,29,15,108,179,91,2423,82,109,122,3,329,1,0
